district,crime_type,defendant_race,n_cases,mean_sentence,median_sentence
9,Extortion/Racketeering,Black,2,2.565,2.565
9,Extortion/Racketeering,White,12,2.4525,2.895
9,Firearms,Black,148,71.54689189189189,48.5
9,Firearms,Hispanic,23,76.21739130434783,60.0
9,Firearms,Unknown,15,61.39866666666667,24.0
9,Firearms,White,129,55.285348837209305,30.0
9,Fraud,Unknown,1,12.03,12.03
9,Immigration,Black,2,12.015,12.015
9,Immigration,Unknown,2,8.57,8.57
9,Immigration,White,7,13.290000000000001,14.0
9,Kidnapping,Black,66,39.63318181818182,36.0
9,Kidnapping,Hispanic,39,15.208461538461538,6.0
9,Kidnapping,Unknown,37,12.34054054054054,2.46
9,Kidnapping,White,144,35.783125000000005,24.0
9,Larceny,Black,1,9.46,9.46
9,Larceny,White,13,18.712307692307693,12.03
9,Manslaughter,Black,5,20.912,15.0
9,Manslaughter,Hispanic,5,10.356,7.66
9,Manslaughter,White,18,19.29222222222222,16.5
9,Money Laundering,Unknown,1,63.0,63.0
9,Money Laundering,White,2,15.015,15.015
9,Murder,Black,2,13.515,13.515
9,Murder,Unknown,1,18.0,18.0
9,Murder,White,18,18.11777777777778,18.0
9,Obscenity/Other Sex,Black,4,9.1225,9.5
9,Obscenity/Other Sex,Unknown,6,87.07166666666666,72.0
9,Obscenity/Other Sex,White,31,40.350322580645155,18.0
9,Other,Black,3,124.0,120.0
9,Other,Hispanic,1,1440.0,1440.0
9,Other,Unknown,3,96.0,84.0
9,Other,White,109,125.21614678899083,97.0
9,Robbery,Black,134,109.40059701492538,92.0
9,Robbery,Hispanic,5,63.477999999999994,70.0
9,Robbery,Unknown,3,109.0,72.0
9,Robbery,White,6,42.505,31.5
9,Stalking/Harassing,White,1,15.0,15.0
9,Tax,Black,46,11.179347826086957,6.0
9,Tax,Hispanic,498,12.138654618473897,4.525
9,Tax,Unknown,244,4.2504098360655735,1.87
9,Tax,White,131,10.836106870229008,6.0
9,Unknown,Black,254,55.584251968503935,36.0
9,Unknown,Hispanic,377,27.257480106100797,5.16
9,Unknown,Unknown,84,27.12857142857143,7.385
9,Unknown,White,604,143.9246688741722,60.0
10,Admin of Justice,Black,19,264.64631578947365,292.0
10,Admin of Justice,Hispanic,44,261.18204545454546,288.0
10,Admin of Justice,Unknown,2,350.0,350.0
10,Admin of Justice,White,9,164.0,120.0
10,Arson,Black,5,161.0,151.0
10,Arson,Hispanic,9,115.11111111111111,120.0
10,Arson,Unknown,7,124.85714285714286,60.0
10,Arson,White,4,88.0,90.0
10,Assault,Black,17,127.17647058823529,107.0
10,Assault,Hispanic,5,158.006,135.0
10,Assault,Unknown,4,64.1575,7.75
10,Assault,White,19,102.70473684210526,97.0
10,Bribery/Corruption,Black,19,39.525263157894734,16.46
10,Bribery/Corruption,Hispanic,8,54.25,30.5
10,Bribery/Corruption,Unknown,1,15.0,15.0
10,Bribery/Corruption,White,12,61.590833333333336,22.5
10,Burglary/Trespass,Black,50,80.9118,60.0
10,Burglary/Trespass,Hispanic,30,70.64066666666666,60.0
10,Burglary/Trespass,Unknown,2,44.515,44.515
10,Burglary/Trespass,White,30,67.54633333333334,58.5
10,Embezzlement,Black,1653,75.43110707803993,60.0
10,Embezzlement,Hispanic,3581,70.28428651214745,60.0
10,Embezzlement,Unknown,192,52.469531249999996,36.0
10,Embezzlement,White,546,57.38893772893773,40.0
10,Environmental,Black,32,44.925312500000004,36.0
10,Environmental,Hispanic,35,42.91028571428571,48.0
10,Environmental,Unknown,2,72.0,72.0
10,Environmental,White,6,37.0,47.0
10,Extortion/Racketeering,Black,6,2.771666666666667,0.59
10,Extortion/Racketeering,Hispanic,9,9.986666666666666,3.0
10,Extortion/Racketeering,White,2,2.8600000000000003,2.8600000000000003
10,Firearms,Black,815,93.72698159509203,60.0
10,Firearms,Hispanic,635,86.87581102362205,60.0
10,Firearms,Unknown,24,120.41708333333334,75.0
10,Firearms,White,112,91.97357142857143,46.0
10,Forgery,Hispanic,2,39.5,39.5
10,Fraud,Black,5,36.806,33.0
10,Fraud,Hispanic,3,40.666666666666664,44.0
10,Fraud,Unknown,1,12.03,12.03
10,Fraud,White,1,30.0,30.0
10,Immigration,Black,37,26.802432432432433,21.0
10,Immigration,Hispanic,56,20.95285714285714,17.535
10,Immigration,Unknown,11,17.36909090909091,12.03
10,Immigration,White,33,18.96878787878788,12.03
10,Kidnapping,Black,488,31.798340163934427,24.0
10,Kidnapping,Hispanic,361,29.111662049861494,24.0
10,Kidnapping,Unknown,223,31.92035874439462,21.0
10,Kidnapping,White,1042,41.16735124760076,24.0
10,Larceny,Black,16,22.380625000000002,20.5
10,Larceny,Hispanic,13,29.02,30.0
10,Larceny,Unknown,1,3.0,3.0
10,Larceny,White,14,19.002857142857145,12.03
10,Manslaughter,Black,29,19.981034482758623,16.76
10,Manslaughter,Hispanic,28,14.191428571428572,12.03
10,Manslaughter,Unknown,13,26.803846153846152,21.16
10,Manslaughter,White,12,22.2675,15.015
10,Money Laundering,Black,12,17.755,16.0
10,Money Laundering,Hispanic,13,23.396153846153844,18.0
10,Money Laundering,Unknown,4,16.865000000000002,15.0
10,Money Laundering,White,20,32.4805,16.5
10,Murder,Black,10,29.702999999999996,25.5
10,Murder,Hispanic,8,21.48875,13.425
10,Murder,Unknown,9,13.527777777777779,6.0
10,Murder,White,50,22.4366,12.515
10,Obscenity/Other Sex,Black,23,28.141739130434782,24.0
10,Obscenity/Other Sex,Hispanic,210,37.58452380952381,32.894999999999996
10,Obscenity/Other Sex,Unknown,27,46.81740740740741,24.0
10,Obscenity/Other Sex,White,76,38.97657894736842,24.0
10,Other,Black,7,271.7142857142857,84.0
10,Other,Hispanic,6,65.16666666666667,65.0
10,Other,Unknown,24,20.5075,15.0
10,Other,White,63,100.78698412698412,60.0
10,Robbery,Black,211,96.64663507109005,60.0
10,Robbery,Hispanic,311,91.11774919614147,54.0
10,Robbery,Unknown,59,72.72135593220338,37.0
10,Robbery,White,220,78.46213636363636,41.0
10,Sexual Abuse,Black,1,12.03,12.03
10,Sexual Abuse,Hispanic,4,11.2575,12.015
10,Sexual Abuse,Unknown,12,10.1275,10.07
10,Sexual Abuse,White,26,16.597307692307695,11.015
10,Stalking/Harassing,Black,2,34.5,34.5
10,Stalking/Harassing,White,4,101.615,23.215
10,Tax,Black,209,23.39995215311005,18.0
10,Tax,Hispanic,1003,26.484656031904287,24.0
10,Tax,Unknown,66,14.126212121212122,10.0
10,Tax,White,61,21.935409836065574,18.0
10,Unknown,Black,1247,64.52030473135525,39.36
10,Unknown,Hispanic,1710,51.010883040935674,32.015
10,Unknown,Unknown,195,32.31410256410256,12.03
10,Unknown,White,883,49.72595696489241,24.0
11,Admin of Justice,Black,1,330.0,330.0
11,Admin of Justice,Hispanic,1,300.0,300.0
11,Admin of Justice,White,2,211.5,211.5
11,Arson,White,2,355.0,355.0
11,Assault,Black,20,129.038,120.0
11,Assault,Hispanic,3,101.66666666666667,85.0
11,Assault,White,34,115.79411764705883,103.5
11,Bribery/Corruption,Black,9,57.888888888888886,33.0
11,Bribery/Corruption,Hispanic,3,23.666666666666668,21.0
11,Bribery/Corruption,Unknown,1,4.0,4.0
11,Bribery/Corruption,White,12,15.2825,12.879999999999999
11,Burglary/Trespass,Black,45,68.88888888888889,60.0
11,Burglary/Trespass,Hispanic,4,64.5,57.0
11,Burglary/Trespass,White,21,66.90380952380953,57.0
11,Drug Trafficking,Black,1,188.0,188.0
11,Drug Trafficking,Hispanic,1,121.0,121.0
11,Drug Trafficking,White,7,50.42857142857143,41.0
11,Embezzlement,Black,818,78.5231662591687,60.0
11,Embezzlement,Hispanic,425,80.47047058823529,60.0
11,Embezzlement,Unknown,72,53.895,37.0
11,Embezzlement,White,455,49.40184615384615,33.0
11,Environmental,Black,31,30.924838709677417,27.23
11,Environmental,Hispanic,10,28.095,25.5
11,Environmental,Unknown,1,6.0,6.0
11,Environmental,White,10,13.52,10.645
11,Extortion/Racketeering,Black,11,34.17181818181818,24.0
11,Extortion/Racketeering,Hispanic,5,15.157999999999998,4.76
11,Extortion/Racketeering,Unknown,2,6.0,6.0
11,Extortion/Racketeering,White,12,8.727500000000001,4.795
11,Firearms,Black,434,79.00589861751152,60.0
11,Firearms,Hispanic,104,84.05326923076925,65.5
11,Firearms,Unknown,16,51.726875,42.0
11,Firearms,White,129,71.86658914728683,46.0
11,Forgery,White,2,26.0,26.0
11,Fraud,Hispanic,1,78.0,78.0
11,Fraud,White,1,300.0,300.0
11,Immigration,Black,14,9.078571428571427,4.015000000000001
11,Immigration,Unknown,3,10.47,0.82
11,Immigration,White,15,26.070666666666668,15.0
11,Kidnapping,Black,163,21.10478527607362,12.03
11,Kidnapping,Hispanic,64,15.91875,9.375
11,Kidnapping,Unknown,34,17.026764705882353,12.03
11,Kidnapping,White,186,31.0647311827957,18.0
11,Larceny,Black,1,18.0,18.0
11,Larceny,White,6,5.185,3.495
11,Manslaughter,Black,19,16.337894736842106,14.0
11,Manslaughter,Hispanic,3,7.806666666666666,7.89
11,Manslaughter,Unknown,1,27.0,27.0
11,Manslaughter,White,11,19.272727272727273,15.0
11,Money Laundering,Black,2,15.015,15.015
11,Money Laundering,White,2,15.015,15.015
11,Murder,Black,6,23.02,12.03
11,Murder,Hispanic,3,28.11,12.3
11,Murder,Unknown,2,9.015,9.015
11,Murder,White,25,17.481199999999998,15.0
11,Obscenity/Other Sex,Black,11,35.12090909090909,33.0
11,Obscenity/Other Sex,Hispanic,7,43.457142857142856,46.0
11,Obscenity/Other Sex,Unknown,4,15.275,13.015
11,Obscenity/Other Sex,White,22,42.96090909090909,30.445
11,Other,Black,2,30.5,30.5
11,Other,Hispanic,2,90.5,90.5
11,Other,Unknown,5,101.918,72.0
11,Other,White,116,113.07784482758622,81.0
11,Robbery,Black,45,140.82222222222222,121.0
11,Robbery,Hispanic,28,126.41392857142857,85.0
11,Robbery,Unknown,2,26.595,26.595
11,Robbery,White,33,90.5160606060606,51.0
11,Stalking/Harassing,White,1,8.0,8.0
11,Tax,Black,94,13.400319148936171,7.975
11,Tax,Hispanic,467,9.071584582441114,4.92
11,Tax,Unknown,92,6.487826086956522,4.0
11,Tax,White,64,9.769375,6.145
11,Unknown,Black,523,84.94332695984704,57.0
11,Unknown,Hispanic,375,46.29557333333334,16.0
11,Unknown,Unknown,47,53.878723404255325,13.0
11,Unknown,White,626,77.53907348242811,51.0
12,Arson,White,1,470.0,470.0
12,Assault,Black,1,144.0,144.0
12,Assault,White,6,126.5,84.0
12,Bribery/Corruption,White,7,24.72,24.0
12,Burglary/Trespass,White,32,58.4696875,49.0
12,Drug Trafficking,White,2,36.5,36.5
12,Embezzlement,Black,254,62.23791338582677,57.0
12,Embezzlement,Hispanic,95,72.82663157894737,60.0
12,Embezzlement,Unknown,19,54.19052631578947,29.0
12,Embezzlement,White,426,42.21307511737089,30.0
12,Environmental,Black,1,41.0,41.0
12,Environmental,White,1,13.0,13.0
12,Extortion/Racketeering,Black,1,0.03,0.03
12,Extortion/Racketeering,Hispanic,1,2.26,2.26
12,Extortion/Racketeering,Unknown,1,1.59,1.59
12,Extortion/Racketeering,White,4,3.48,2.96
12,Firearms,Black,36,71.0,72.5
12,Firearms,Hispanic,14,110.10714285714286,57.5
12,Firearms,Unknown,3,76.66666666666667,70.0
12,Firearms,White,145,41.78655172413793,30.0
12,Fraud,Black,1,30.0,30.0
12,Immigration,White,6,20.18166666666667,13.515
12,Kidnapping,Black,10,21.511000000000003,21.5
12,Kidnapping,Hispanic,6,9.348333333333333,10.5
12,Kidnapping,Unknown,2,26.515,26.515
12,Kidnapping,White,78,24.207564102564103,18.0
12,Larceny,White,9,20.121111111111112,20.0
12,Manslaughter,Black,5,34.618,12.03
12,Manslaughter,Hispanic,2,20.5,20.5
12,Manslaughter,Unknown,1,9.46,9.46
12,Manslaughter,White,7,18.714285714285715,15.0
12,Money Laundering,White,1,21.0,21.0
12,Murder,White,4,9.75,10.5
12,Obscenity/Other Sex,White,4,82.25,82.0
12,Other,White,10,82.006,60.5
12,Robbery,Black,1,12.0,12.0
12,Robbery,Hispanic,2,74.5,74.5
12,Robbery,White,17,42.88235294117647,39.0
12,Tax,Black,10,11.412,5.41
12,Tax,Hispanic,70,13.915285714285716,8.0
12,Tax,Unknown,21,14.08095238095238,9.0
12,Tax,White,36,6.908333333333333,4.395
12,Unknown,Black,114,57.99219298245614,48.0
12,Unknown,Hispanic,100,30.729400000000002,12.03
12,Unknown,Unknown,13,23.669999999999998,13.56
12,Unknown,White,326,37.43211656441718,22.115000000000002
13,Admin of Justice,White,1,470.0,470.0
13,Assault,Black,2,72.0,72.0
13,Assault,Hispanic,2,180.0,180.0
13,Assault,White,5,152.8,120.0
13,Bribery/Corruption,Black,1,54.0,54.0
13,Bribery/Corruption,Hispanic,1,87.0,87.0
13,Bribery/Corruption,Unknown,1,6.0,6.0
13,Bribery/Corruption,White,4,238.60750000000002,238.65
13,Burglary/Trespass,Black,6,66.66666666666667,60.0
13,Burglary/Trespass,White,7,72.0,70.0
13,Embezzlement,Black,171,71.90269005847954,60.0
13,Embezzlement,Hispanic,77,48.8587012987013,36.0
13,Embezzlement,Unknown,6,38.65833333333333,20.0
13,Embezzlement,White,34,62.50941176470589,51.0
13,Extortion/Racketeering,Black,1,12.0,12.0
13,Firearms,Black,195,56.06764102564103,46.0
13,Firearms,Hispanic,21,67.52714285714285,48.0
13,Firearms,White,34,50.61529411764706,36.5
13,Fraud,Black,2,9.245,9.245
13,Immigration,Black,3,24.0,30.0
13,Immigration,Hispanic,2,8.925,8.925
13,Immigration,Unknown,1,18.0,18.0
13,Immigration,White,5,25.006,14.0
13,Kidnapping,Black,45,40.56155555555556,32.0
13,Kidnapping,Hispanic,7,13.054285714285713,12.0
13,Kidnapping,Unknown,4,42.4625,9.53
13,Kidnapping,White,39,39.082564102564106,26.0
13,Larceny,Black,1,41.0,41.0
13,Larceny,White,5,7.624,12.03
13,Manslaughter,Black,9,13.55888888888889,12.0
13,Manslaughter,Hispanic,1,9.0,9.0
13,Murder,Black,2,9.015,9.015
13,Murder,White,10,16.706,18.015
13,Obscenity/Other Sex,Black,4,21.25,18.0
13,Obscenity/Other Sex,Unknown,2,33.0,33.0
13,Obscenity/Other Sex,White,8,28.11875,17.5
13,Other,White,24,87.70833333333333,60.0
13,Robbery,Black,4,80.25,60.0
13,Robbery,White,5,83.8,84.0
13,Sexual Abuse,Black,1,10.49,10.49
13,Tax,Black,4,44.0,40.5
13,Tax,Hispanic,113,18.662300884955755,14.0
13,Tax,Unknown,16,6.859375,3.18
13,Tax,White,3,23.616666666666664,22.85
13,Unknown,Black,92,59.45869565217391,46.0
13,Unknown,Hispanic,111,19.634144144144145,3.95
13,Unknown,Unknown,23,16.901304347826088,8.0
13,Unknown,White,91,74.62032967032967,51.0
14,Admin of Justice,Black,6,368.3333333333333,470.0
14,Admin of Justice,Hispanic,2,147.0,147.0
14,Admin of Justice,Unknown,1,264.0,264.0
14,Admin of Justice,White,4,276.5,258.0
14,Antitrust,Black,1,108.0,108.0
14,Antitrust,White,2,80.5,80.5
14,Arson,Black,1,120.0,120.0
14,Arson,Hispanic,2,159.0,159.0
14,Arson,White,1,36.0,36.0
14,Assault,Black,7,144.57142857142858,151.0
14,Assault,Hispanic,2,99.0,99.0
14,Assault,Unknown,3,34.666666666666664,12.0
14,Assault,White,23,103.95782608695652,60.0
14,Bribery/Corruption,Black,6,29.0,28.0
14,Bribery/Corruption,Hispanic,7,24.575714285714287,16.0
14,Bribery/Corruption,Unknown,2,31.0,31.0
14,Bribery/Corruption,White,9,28.745555555555555,13.0
14,Burglary/Trespass,Black,86,90.40197674418604,78.0
14,Burglary/Trespass,Hispanic,28,74.89285714285714,71.5
14,Burglary/Trespass,Unknown,6,80.66666666666667,60.0
14,Burglary/Trespass,White,56,88.19375000000001,63.0
14,Drug Trafficking,White,2,40.0,40.0
14,Embezzlement,Black,775,88.49594838709677,70.0
14,Embezzlement,Hispanic,1169,61.68136869118906,46.0
14,Embezzlement,Unknown,50,53.3416,42.0
14,Embezzlement,White,313,53.75418530351438,41.0
14,Environmental,Black,25,53.16,48.0
14,Environmental,Hispanic,11,34.24909090909091,34.0
14,Environmental,Unknown,1,42.0,42.0
14,Environmental,White,2,28.5,28.5
14,Extortion/Racketeering,Black,14,4.2907142857142855,2.745
14,Extortion/Racketeering,Hispanic,5,5.378,4.0
14,Extortion/Racketeering,Unknown,2,8.5,8.5
14,Extortion/Racketeering,White,6,2.83,2.5
14,Firearms,Black,795,88.5786289308176,72.0
14,Firearms,Hispanic,131,106.8906106870229,64.0
14,Firearms,Unknown,9,51.187777777777775,65.0
14,Firearms,White,72,108.57083333333333,40.0
14,Fraud,Black,13,102.16615384615383,60.0
14,Fraud,Hispanic,6,69.5,39.5
14,Fraud,White,3,19.666666666666668,13.0
14,Immigration,Black,30,35.782333333333334,22.5
14,Immigration,Hispanic,37,28.76810810810811,26.0
14,Immigration,Unknown,6,10.229999999999999,12.03
14,Immigration,White,52,22.67673076923077,23.0
14,Kidnapping,Black,285,34.424807017543856,27.0
14,Kidnapping,Hispanic,143,30.24160839160839,24.0
14,Kidnapping,Unknown,123,34.104390243902444,24.0
14,Kidnapping,White,523,38.923977055449335,28.0
14,Larceny,Black,8,17.38625,12.03
14,Larceny,Hispanic,8,19.25375,16.5
14,Larceny,White,22,23.48818181818182,22.5
14,Manslaughter,Black,32,23.2159375,21.0
14,Manslaughter,Hispanic,21,23.764761904761905,18.0
14,Manslaughter,Unknown,2,13.5,13.5
14,Manslaughter,White,14,22.21857142857143,17.0
14,Money Laundering,Black,9,15.013333333333334,12.03
14,Money Laundering,Hispanic,11,23.317272727272726,24.0
14,Money Laundering,Unknown,9,23.666666666666668,21.0
14,Money Laundering,White,30,25.937333333333335,24.0
14,Murder,Black,25,25.6748,18.0
14,Murder,Hispanic,12,21.416666666666668,22.0
14,Murder,Unknown,10,18.209,16.5
14,Murder,White,64,20.06859375,18.0
14,Obscenity/Other Sex,Black,21,41.52809523809524,30.0
14,Obscenity/Other Sex,Hispanic,32,42.036875,37.0
14,Obscenity/Other Sex,Unknown,11,36.36363636363637,38.0
14,Obscenity/Other Sex,White,58,41.62931034482759,36.41
14,Other,Black,8,94.1825,44.0
14,Other,Hispanic,16,48.11,35.0
14,Other,White,120,59.98266666666667,41.0
14,Robbery,Black,120,101.55608333333333,70.0
14,Robbery,Hispanic,61,110.72180327868853,60.0
14,Robbery,Unknown,7,60.142857142857146,50.0
14,Robbery,White,127,44.27165354330709,30.0
14,Sexual Abuse,White,6,13.458333333333334,12.015
14,Stalking/Harassing,Black,2,160.5,160.5
14,Stalking/Harassing,Hispanic,5,58.2,51.0
14,Stalking/Harassing,White,4,32.75,33.0
14,Tax,Black,52,37.62403846153846,36.0
14,Tax,Hispanic,308,27.895324675324677,23.41
14,Tax,Unknown,28,18.3425,15.844999999999999
14,Tax,White,19,23.856315789473683,24.0
14,Unknown,Black,538,63.95866171003718,46.0
14,Unknown,Hispanic,685,44.58913868613139,30.0
14,Unknown,Unknown,89,33.25123595505618,24.0
14,Unknown,White,464,64.80049568965518,37.0
15,Admin of Justice,Black,1,72.0,72.0
15,Admin of Justice,Hispanic,3,34.333333333333336,48.0
15,Admin of Justice,Unknown,2,44.0,44.0
15,Antitrust,White,1,12.03,12.03
15,Arson,Black,5,315.8,365.0
15,Arson,Hispanic,3,214.0,228.0
15,Arson,White,2,87.0,87.0
15,Assault,Black,19,251.21052631578948,264.0
15,Assault,Hispanic,1,120.0,120.0
15,Assault,Unknown,1,96.0,96.0
15,Assault,White,18,172.27777777777777,108.5
15,Bribery/Corruption,Black,16,42.020625,29.0
15,Bribery/Corruption,Hispanic,5,56.614,57.0
15,Bribery/Corruption,White,17,54.11764705882353,44.0
15,Burglary/Trespass,Black,133,93.14,75.0
15,Burglary/Trespass,Hispanic,8,91.0,61.5
15,Burglary/Trespass,Unknown,5,142.0,120.0
15,Burglary/Trespass,White,90,87.04477777777778,77.0
15,Drug Trafficking,Black,3,53.333333333333336,60.0
15,Drug Trafficking,Hispanic,2,75.0,75.0
15,Drug Trafficking,White,13,94.07692307692308,75.0
15,Embezzlement,Black,915,106.7296393442623,81.0
15,Embezzlement,Hispanic,893,84.84658454647257,60.0
15,Embezzlement,Unknown,136,75.58382352941176,43.0
15,Embezzlement,White,326,72.31978527607362,48.0
15,Environmental,Black,2,21.0,21.0
15,Environmental,Hispanic,1,37.0,37.0
15,Extortion/Racketeering,Black,3,32.06666666666667,36.0
15,Extortion/Racketeering,White,3,9.01,3.0
15,Firearms,Black,1058,148.9233742911153,108.0
15,Firearms,Hispanic,239,109.98615062761506,81.0
15,Firearms,Unknown,32,167.8134375,130.0
15,Firearms,White,140,102.7935,78.0
15,Forgery,White,1,27.0,27.0
15,Fraud,Black,1,240.0,240.0
15,Fraud,White,2,34.0,34.0
15,Immigration,Black,26,24.785,30.0
15,Immigration,Hispanic,6,15.005,16.5
15,Immigration,Unknown,1,0.03,0.03
15,Immigration,White,21,25.405714285714286,24.0
15,Kidnapping,Black,587,38.75851788756388,27.0
15,Kidnapping,Hispanic,107,26.324672897196265,20.0
15,Kidnapping,Unknown,43,29.363488372093027,24.0
15,Kidnapping,White,471,38.28165605095541,27.0
15,Larceny,Black,5,19.8,15.0
15,Larceny,Hispanic,1,36.0,36.0
15,Larceny,White,9,20.56222222222222,12.03
15,Manslaughter,Black,102,21.117058823529412,18.0
15,Manslaughter,Hispanic,17,8.858823529411765,6.0
15,Manslaughter,Unknown,2,10.515,10.515
15,Manslaughter,White,12,27.671666666666667,22.0
15,Money Laundering,Black,4,27.0075,21.0
15,Money Laundering,Hispanic,2,27.0,27.0
15,Money Laundering,Unknown,3,15.01,3.0
15,Money Laundering,White,11,22.36909090909091,15.0
15,Murder,Black,18,28.33833333333333,20.5
15,Murder,Hispanic,6,51.666666666666664,28.5
15,Murder,Unknown,17,19.118235294117646,18.0
15,Murder,White,44,22.08022727272727,14.0
15,Obscenity/Other Sex,Black,11,30.727272727272727,24.0
15,Obscenity/Other Sex,Hispanic,14,33.00785714285714,22.475
15,Obscenity/Other Sex,Unknown,5,48.0,30.0
15,Obscenity/Other Sex,White,32,29.5209375,18.0
15,Other,Black,2,42.0,42.0
15,Other,Unknown,2,60.0,60.0
15,Other,White,56,135.2342857142857,78.0
15,Robbery,Black,85,101.67635294117648,60.0
15,Robbery,Hispanic,16,110.0625,99.0
15,Robbery,Unknown,11,302.4572727272727,60.0
15,Robbery,White,49,76.92020408163266,46.0
15,Sexual Abuse,Hispanic,1,27.0,27.0
15,Sexual Abuse,White,4,11.75,10.0
15,Tax,Black,93,24.349247311827956,21.0
15,Tax,Hispanic,494,22.52834008097166,18.0
15,Tax,Unknown,17,21.39294117647059,12.0
15,Tax,White,33,18.73030303030303,15.0
15,Unknown,Black,697,90.61420373027259,60.0
15,Unknown,Hispanic,563,47.47992895204263,24.0
15,Unknown,Unknown,42,53.558571428571426,21.0
15,Unknown,White,558,94.25295698924731,51.0
16,Admin of Justice,Hispanic,2,311.0,311.0
16,Admin of Justice,Unknown,2,470.0,470.0
16,Admin of Justice,White,3,279.0,292.0
16,Antitrust,Black,1,27.0,27.0
16,Antitrust,White,2,241.5,241.5
16,Arson,Hispanic,1,151.0,151.0
16,Assault,Black,5,96.6,120.0
16,Assault,Hispanic,4,90.0,48.0
16,Assault,Unknown,1,12.03,12.03
16,Assault,White,34,121.99941176470587,120.0
16,Bribery/Corruption,Black,32,40.0728125,31.5
16,Bribery/Corruption,Hispanic,20,56.503,42.0
16,Bribery/Corruption,Unknown,13,43.03,37.0
16,Bribery/Corruption,White,46,55.55478260869565,48.5
16,Burglary/Trespass,Black,31,106.16129032258064,96.0
16,Burglary/Trespass,Hispanic,8,64.0,65.0
16,Burglary/Trespass,Unknown,4,59.25,53.5
16,Burglary/Trespass,White,54,81.70425925925926,73.5
16,Drug Trafficking,Hispanic,1,60.0,60.0
16,Drug Trafficking,White,1,132.0,132.0
16,Embezzlement,Black,739,96.48014884979702,78.0
16,Embezzlement,Hispanic,529,72.03544423440454,58.0
16,Embezzlement,Unknown,34,61.508529411764705,41.5
16,Embezzlement,White,486,60.80707818930041,47.5
16,Environmental,Black,53,56.665849056603776,48.0
16,Environmental,Hispanic,15,26.522,24.0
16,Environmental,Unknown,3,29.666666666666668,30.0
16,Environmental,White,35,32.93257142857143,27.0
16,Extortion/Racketeering,Black,4,10.8375,12.83
16,Extortion/Racketeering,Hispanic,2,7.23,7.23
16,Extortion/Racketeering,Unknown,1,2.76,2.76
16,Extortion/Racketeering,White,5,4.046,2.0
