season,date,visitor,home,visitor_score,home_score
2024,20240704,LAA,ATH,0,5
2024,20240704,BAL,SEA,3,7
2024,20240704,SD,TEX,3,1
2024,20240704,HOU,TOR,5,3
2024,20240705,PHI,ATL,8,6
2024,20240705,LAA,CHC,1,5
2024,20240705,DET,CIN,5,4
2024,20240705,KC,COL,2,4
2024,20240705,MIL,LAD,5,8
2024,20240705,CWS,MIA,3,2
2024,20240705,NYM,PIT,2,14
2024,20240705,ARI,SD,8,10
2024,20240705,STL,WSH,7,6
2024,20240705,SF,CLE,4,2
2024,20240705,HOU,MIN,13,12
2024,20240705,BOS,NYY,5,3
2024,20240705,BAL,ATH,3,2
2024,20240705,TOR,SEA,1,2
2024,20240705,TB,TEX,0,3
2024,20240706,PHI,ATL,1,5
2024,20240706,LAA,CHC,7,0
2024,20240706,DET,CIN,5,3
2024,20240706,KC,COL,1,3
2024,20240706,MIL,LAD,3,5
2024,20240706,CWS,MIA,3,4
2024,20240706,NYM,PIT,5,2
2024,20240706,ARI,SD,7,5
2024,20240706,STL,WSH,6,14
2024,20240706,SF,CLE,4,5
2024,20240706,HOU,MIN,3,9
2024,20240706,BOS,NYY,4,14
2024,20240706,BAL,ATH,8,19
2024,20240706,TOR,SEA,5,4
2024,20240706,TB,TEX,3,4
2024,20240707,PHI,ATL,0,6
2024,20240707,LAA,CHC,0,5
2024,20240707,DET,CIN,5,1
2024,20240707,KC,COL,10,1
2024,20240707,MIL,LAD,9,2
2024,20240707,CWS,MIA,4,7
2024,20240707,NYM,PIT,3,2
2024,20240707,ARI,SD,9,1
2024,20240707,STL,WSH,8,3
2024,20240707,SF,CLE,4,5
2024,20240707,HOU,MIN,2,3
2024,20240707,BOS,NYY,3,0
2024,20240707,BAL,ATH,6,3
2024,20240707,TOR,SEA,5,4
2024,20240707,TB,TEX,2,13
2024,20240708,ATL,ARI,5,4
2024,20240708,COL,CIN,0,6
2024,20240708,NYM,PIT,2,8
2024,20240708,STL,WSH,6,0
2024,20240708,TEX,LAA,9,4
2024,20240708,MIN,CWS,8,6
2024,20240708,CLE,DET,0,1
2024,20240709,ATL,ARI,6,2
2024,20240709,COL,CIN,6,12
2024,20240709,PIT,MIL,12,2
2024,20240709,WSH,NYM,5,7
2024,20240709,LAD,PHI,1,10
2024,20240709,SEA,SD,8,3
2024,20240709,TOR,SF,3,4
2024,20240709,TEX,LAA,5,4
2024,20240709,CHC,BAL,9,2
2024,20240709,ATH,BOS,9,12
2024,20240709,CLE,DET,9,8
2024,20240709,MIA,HOU,3,4
2024,20240709,NYY,TB,3,5
2024,20240710,ATL,ARI,5,7
2024,20240710,COL,CIN,6,5
2024,20240710,PIT,MIL,0,9
2024,20240710,WSH,NYM,2,6
2024,20240710,LAD,PHI,3,4
2024,20240710,SEA,SD,2,0
2024,20240710,TOR,SF,10,6
2024,20240710,KC,STL,6,4
2024,20240710,KC,STL,8,5
2024,20240710,TEX,LAA,2,7
2024,20240710,CHC,BAL,4,0
2024,20240710,ATH,BOS,5,2
2024,20240710,MIN,CWS,1,3
2024,20240710,MIN,CWS,3,2
2024,20240710,CLE,DET,4,5
2024,20240710,MIA,HOU,1,9
2024,20240710,NYY,TB,2,1
2024,20240711,ATL,ARI,0,1
2024,20240711,COL,CIN,1,8
2024,20240711,PIT,MIL,1,0
2024,20240711,WSH,NYM,0,7
2024,20240711,LAD,PHI,1,5
2024,20240711,TOR,SF,5,3
2024,20240711,SEA,LAA,11,0
2024,20240711,CHC,BAL,8,0
2024,20240711,ATH,BOS,0,7
2024,20240711,CLE,DET,1,10
2024,20240711,MIA,HOU,3,6
2024,20240711,NYY,TB,4,5
2024,20240712,TOR,ARI,4,5
2024,20240712,MIA,CIN,4,7
2024,20240712,WSH,MIL,5,2
2024,20240712,COL,NYM,6,7
2024,20240712,ATH,PHI,6,2
2024,20240712,ATL,SD,6,1
2024,20240712,MIN,SF,1,7
2024,20240712,CHC,STL,5,1
2024,20240712,SEA,LAA,5,6
2024,20240712,NYY,BAL,4,1
2024,20240712,KC,BOS,6,1
2024,20240712,PIT,CWS,4,1
2024,20240712,LAD,DET,4,3
2024,20240712,TEX,HOU,3,6
2024,20240712,CLE,TB,0,2
2024,20240713,TOR,ARI,1,12
2024,20240713,MIA,CIN,6,10
2024,20240713,WSH,MIL,6,5
2024,20240713,COL,NYM,3,7
2024,20240713,ATH,PHI,5,11
2024,20240713,ATL,SD,0,4
2024,20240713,MIN,SF,4,2
2024,20240713,CHC,STL,3,11
2024,20240713,CHC,STL,4,5
2024,20240713,SEA,LAA,1,2
2024,20240713,NYY,BAL,6,1
2024,20240713,KC,BOS,0,5
2024,20240713,PIT,CWS,6,2
2024,20240713,LAD,DET,9,11
2024,20240713,TEX,HOU,2,1
2024,20240713,CLE,TB,4,2
2024,20240714,TOR,ARI,8,7
2024,20240714,MIA,CIN,3,2
2024,20240714,WSH,MIL,3,9
2024,20240714,COL,NYM,8,5
2024,20240714,ATH,PHI,18,3
2024,20240714,ATL,SD,6,3
2024,20240714,MIN,SF,2,3
2024,20240714,CHC,STL,8,3
2024,20240714,SEA,LAA,2,3
2024,20240714,NYY,BAL,5,6
2024,20240714,KC,BOS,4,5
2024,20240714,PIT,CWS,9,4
2024,20240714,LAD,DET,3,4
2024,20240714,TEX,HOU,4,2
2024,20240714,CLE,TB,0,2
2024,20240719,ARI,CHC,5,2
2024,20240719,SF,COL,3,7
2024,20240719,BOS,LAD,1,4
2024,20240719,NYM,MIA,4,6
2024,20240719,PHI,PIT,7,8
2024,20240719,CIN,WSH,5,8
2024,20240719,SD,CLE,0,7
2024,20240719,CWS,KC,1,7
2024,20240719,TB,NYY,1,6
2024,20240719,LAA,ATH,3,13
2024,20240719,HOU,SEA,3,0
2024,20240719,BAL,TEX,9,1
2024,20240719,DET,TOR,5,4
2024,20240720,STL,ATL,2,3
2024,20240720,STL,ATL,9,5
2024,20240720,ARI,CHC,3,0
2024,20240720,SF,COL,3,4
2024,20240720,BOS,LAD,6,7
2024,20240720,NYM,MIA,1,0
2024,20240720,PHI,PIT,1,4
2024,20240720,CIN,WSH,4,5
2024,20240720,SD,CLE,7,0
2024,20240720,CWS,KC,1,6
2024,20240720,MIL,MIN,8,4
2024,20240720,TB,NYY,9,1
2024,20240720,LAA,ATH,2,8
2024,20240720,HOU,SEA,4,2
2024,20240720,BAL,TEX,8,4
2024,20240720,DET,TOR,7,3
2024,20240721,STL,ATL,6,2
2024,20240721,ARI,CHC,1,2
2024,20240721,SF,COL,3,2
2024,20240721,BOS,LAD,6,9
2024,20240721,NYM,MIA,2,4
2024,20240721,PHI,PIT,6,0
2024,20240721,CIN,WSH,2,5
2024,20240721,SD,CLE,2,1
2024,20240721,CWS,KC,1,4
2024,20240721,MIL,MIN,8,7
2024,20240721,TB,NYY,6,4
2024,20240721,LAA,ATH,8,5
2024,20240721,HOU,SEA,4,6
2024,20240721,BAL,TEX,2,3
2024,20240721,DET,TOR,4,5
2024,20240722,CIN,ATL,4,1
2024,20240722,MIL,CHC,1,3
2024,20240722,BOS,COL,8,9
2024,20240722,SF,LAD,2,3
2024,20240722,NYM,MIA,6,4
2024,20240722,STL,PIT,1,2
2024,20240722,DET,CLE,8,2
2024,20240722,ARI,KC,4,10
2024,20240722,PHI,MIN,2,7
2024,20240722,TB,NYY,1,9
2024,20240722,HOU,ATH,0,4
2024,20240722,LAA,SEA,3,1
2024,20240722,CWS,TEX,3,4
2024,20240723,MIL,CHC,1,0
2024,20240723,BOS,COL,6,0
2024,20240723,SF,LAD,2,5
2024,20240723,BAL,MIA,3,6
2024,20240723,STL,PIT,2,1
2024,20240723,SD,WSH,4,0
2024,20240723,DET,CLE,4,5
2024,20240723,ARI,KC,6,2
2024,20240723,PHI,MIN,3,0
2024,20240723,NYM,NYY,3,2
2024,20240723,HOU,ATH,2,8
2024,20240723,LAA,SEA,5,1
2024,20240723,CWS,TEX,2,3
2024,20240723,TB,TOR,4,2
2024,20240724,CIN,ATL,9,4
2024,20240724,MIL,CHC,3,2
2024,20240724,BOS,COL,7,20
2024,20240724,SF,LAD,8,3
2024,20240724,BAL,MIA,3,6
2024,20240724,STL,PIT,0,5
2024,20240724,SD,WSH,12,3
2024,20240724,DET,CLE,1,2
2024,20240724,ARI,KC,8,6
2024,20240724,PHI,MIN,4,5
2024,20240724,NYM,NYY,12,3
2024,20240724,HOU,ATH,8,1
2024,20240724,LAA,SEA,2,1
2024,20240724,CWS,TEX,2,10
2024,20240724,TB,TOR,3,6
2024,20240725,SF,LAD,4,6
2024,20240725,BAL,MIA,7,6
2024,20240725,ATL,NYM,2,3
2024,20240725,SD,WSH,3,0
2024,20240725,ATH,LAA,6,5
2024,20240725,DET,CLE,3,0
2024,20240725,CWS,TEX,1,2
2024,20240725,TB,TOR,13,0
2024,20240726,PIT,ARI,3,4
2024,20240726,MIA,MIL,6,2
2024,20240726,ATL,NYM,4,8
2024,20240726,CLE,PHI,3,1
2024,20240726,COL,SF,4,11
2024,20240726,WSH,STL,10,8
2024,20240726,ATH,LAA,5,4
2024,20240726,SD,BAL,6,4
2024,20240726,NYY,BOS,7,9
2024,20240726,SEA,CWS,10,0
2024,20240726,MIN,DET,9,3
2024,20240726,LAD,HOU,0,5
2024,20240726,CHC,KC,0,6
2024,20240726,CIN,TB,3,2
2024,20240726,TEX,TOR,5,6
2024,20240727,PIT,ARI,5,9
2024,20240727,MIA,MIL,7,3
2024,20240727,ATL,NYM,4,0
2024,20240727,CLE,PHI,0,8
2024,20240727,COL,SF,1,4
2024,20240727,COL,SF,0,5
2024,20240727,WSH,STL,14,3
2024,20240727,ATH,LAA,3,1
2024,20240727,SD,BAL,9,4
2024,20240727,NYY,BOS,11,8
2024,20240727,SEA,CWS,6,3
2024,20240727,MIN,DET,2,7
2024,20240727,LAD,HOU,6,7
2024,20240727,CHC,KC,9,4
2024,20240727,CIN,TB,0,4
2024,20240727,TEX,TOR,3,7
2024,20240728,PIT,ARI,6,5
2024,20240728,MIA,MIL,2,6
2024,20240728,ATL,NYM,9,2
2024,20240728,CLE,PHI,4,3
2024,20240728,COL,SF,4,5
2024,20240728,WSH,STL,3,4
2024,20240728,ATH,LAA,6,8
2024,20240728,SD,BAL,6,8
2024,20240728,NYY,BOS,8,2
2024,20240728,SEA,CWS,6,3
2024,20240728,MIN,DET,5,0
2024,20240728,LAD,HOU,6,2
2024,20240728,CHC,KC,7,3
2024,20240728,CIN,TB,1,2
2024,20240728,TEX,TOR,3,7
2024,20240729,WSH,ARI,8,9
2024,20240729,CHC,CIN,1,7
2024,20240729,ATL,MIL,3,8
2024,20240729,MIN,NYM,2,15
2024,20240729,NYY,PHI,14,4
2024,20240729,TEX,STL,6,3
2024,20240729,TOR,BAL,5,11
2024,20240729,TOR,BAL,8,4
2024,20240729,SEA,BOS,7,14
2024,20240729,KC,CWS,8,5
2024,20240729,CLE,DET,8,4
2024,20240729,PIT,HOU,5,3
2024,20240730,WSH,ARI,0,17
2024,20240730,CHC,CIN,3,6
2024,20240730,ATL,MIL,5,1
2024,20240730,MIN,NYM,0,2
2024,20240730,NYY,PHI,7,6
2024,20240730,LAD,SD,5,6
2024,20240730,ATH,SF,5,2
2024,20240730,TEX,STL,1,8
2024,20240730,COL,LAA,7,10
2024,20240730,TOR,BAL,2,6
2024,20240730,SEA,BOS,10,6
2024,20240730,KC,CWS,4,3
2024,20240730,CLE,DET,5,0
2024,20240730,PIT,HOU,6,2
2024,20240730,MIA,TB,3,9
2024,20240731,WSH,ARI,4,5
2024,20240731,CHC,CIN,13,4
2024,20240731,ATL,MIL,6,2
2024,20240731,MIN,NYM,8,3
2024,20240731,NYY,PHI,6,5
2024,20240731,LAD,SD,1,8
2024,20240731,ATH,SF,0,1
2024,20240731,TEX,STL,1,10
2024,20240731,COL,LAA,2,1
2024,20240731,TOR,BAL,4,10
2024,20240731,SEA,BOS,2,3
2024,20240731,KC,CWS,10,3
2024,20240731,PIT,HOU,4,5
2024,20240731,MIA,TB,6,2
2024,20240801,MIA,ATL,2,4
2024,20240801,STL,CHC,4,5
2024,20240801,COL,LAA,5,4
2024,20240801,BAL,CLE,3,10
2024,20240801,KC,DET,7,1
2024,20240802,MIA,ATL,3,5
2024,20240802,STL,CHC,3,6
2024,20240802,SF,CIN,3,0
2024,20240802,ARI,PIT,9,8
2024,20240802,COL,SD,5,2
2024,20240802,MIL,WSH,8,3
2024,20240802,NYM,LAA,5,1
2024,20240802,BAL,CLE,4,8
2024,20240802,KC,DET,9,2
2024,20240802,TB,HOU,2,3
2024,20240802,CWS,MIN,2,10
2024,20240802,TOR,NYY,8,5
2024,20240802,LAD,ATH,5,6
2024,20240802,PHI,SEA,2,10
2024,20240802,BOS,TEX,11,6
2024,20240803,MIA,ATL,4,3
2024,20240803,STL,CHC,5,4
2024,20240803,SF,CIN,4,6
2024,20240803,ARI,PIT,2,4
2024,20240803,COL,SD,2,3
2024,20240803,MIL,WSH,4,6
2024,20240803,NYM,LAA,4,5
2024,20240803,BAL,CLE,7,4
2024,20240803,KC,DET,5,6
2024,20240803,TB,HOU,6,1
2024,20240803,CWS,MIN,2,6
2024,20240803,TOR,NYY,3,8
2024,20240803,LAD,ATH,10,0
2024,20240803,PHI,SEA,5,6
2024,20240803,BOS,TEX,4,7
2024,20240804,MIA,ATL,7,0
2024,20240804,STL,CHC,2,6
2024,20240804,SF,CIN,8,2
2024,20240804,ARI,PIT,6,5
2024,20240804,COL,SD,2,10
2024,20240804,MIL,WSH,3,4
2024,20240804,NYM,LAA,2,3
2024,20240804,BAL,CLE,9,5
2024,20240804,KC,DET,3,2
2024,20240804,TB,HOU,1,0
2024,20240804,CWS,MIN,7,13
2024,20240804,TOR,NYY,3,4
2024,20240804,LAD,ATH,3,2
2024,20240804,PHI,SEA,6,0
2024,20240804,BOS,TEX,7,2
2024,20240805,MIN,CHC,3,0
2024,20240805,PHI,LAD,3,5
2024,20240805,CIN,MIA,10,3
2024,20240805,NYM,STL,6,0
2024,20240805,SF,WSH,4,1
2024,20240805,ARI,CLE,7,6
2024,20240805,BOS,KC,9,5
2024,20240805,CWS,ATH,1,5
2024,20240805,HOU,TEX,3,4
2024,20240806,MIL,ATL,10,0
2024,20240806,MIN,CHC,3,7
2024,20240806,NYM,COL,3,6
2024,20240806,PHI,LAD,6,2
2024,20240806,CIN,MIA,8,2
2024,20240806,SD,PIT,6,0
2024,20240806,TB,STL,3,4
2024,20240806,SF,WSH,5,11
2024,20240806,BOS,KC,6,5
2024,20240806,CWS,ATH,5,1
2024,20240806,DET,SEA,4,2
2024,20240806,HOU,TEX,4,2
2024,20240806,BAL,TOR,2,5
2024,20240807,MIL,ATL,8,5
2024,20240807,MIN,CHC,2,8
2024,20240807,NYM,COL,5,3
2024,20240807,PHI,LAD,9,4
2024,20240807,CIN,MIA,4,6
2024,20240807,SD,PIT,9,8
2024,20240807,TB,STL,2,5
2024,20240807,SF,WSH,7,4
2024,20240807,ARI,CLE,7,3
2024,20240807,ARI,CLE,5,3
2024,20240807,BOS,KC,4,8
2024,20240807,LAA,NYY,2,5
2024,20240807,LAA,NYY,8,2
2024,20240807,CWS,ATH,2,3
2024,20240807,DET,SEA,6,2
2024,20240807,HOU,TEX,6,4
2024,20240807,BAL,TOR,7,3
2024,20240808,PHI,ARI,6,4
2024,20240808,MIL,ATL,16,7
2024,20240808,NYM,COL,9,1
2024,20240808,CIN,MIA,10,4
2024,20240808,SD,PIT,7,6
2024,20240808,TB,STL,6,4
2024,20240808,SF,WSH,9,5
2024,20240808,LAA,NYY,9,4
2024,20240808,DET,SEA,3,4
2024,20240808,BAL,TOR,6,7
2024,20240809,PHI,ARI,2,3
2024,20240809,ATL,COL,5,6
2024,20240809,PIT,LAD,5,9
2024,20240809,SD,MIA,6,2
2024,20240809,CIN,MIL,3,8
2024,20240809,DET,SF,2,3
2024,20240809,LAA,WSH,2,3
2024,20240809,HOU,BOS,8,4
2024,20240809,CHC,CWS,7,6
2024,20240809,STL,KC,8,5
2024,20240809,CLE,MIN,2,4
2024,20240809,CLE,MIN,3,6
2024,20240809,NYM,SEA,0,6
2024,20240809,BAL,TB,4,1
2024,20240809,ATH,TOR,1,3
2024,20240810,PHI,ARI,1,11
2024,20240810,ATL,COL,11,8
2024,20240810,PIT,LAD,1,4
2024,20240810,SD,MIA,9,8
2024,20240810,CIN,MIL,0,1
2024,20240810,DET,SF,1,3
2024,20240810,LAA,WSH,4,5
2024,20240810,HOU,BOS,5,4
2024,20240810,CHC,CWS,3,1
2024,20240810,STL,KC,3,8
2024,20240810,CLE,MIN,2,1
2024,20240810,TEX,NYY,0,8
2024,20240810,TEX,NYY,9,4
2024,20240810,NYM,SEA,0,4
2024,20240810,BAL,TB,7,5
2024,20240810,ATH,TOR,1,0
2024,20240811,PHI,ARI,5,12
2024,20240811,ATL,COL,8,9
2024,20240811,PIT,LAD,5,6
2024,20240811,SD,MIA,6,7
2024,20240811,CIN,MIL,4,3
2024,20240811,DET,SF,5,4
2024,20240811,LAA,WSH,6,4
2024,20240811,HOU,BOS,10,2
2024,20240811,CLE,MIN,5,3
2024,20240811,TEX,NYY,7,8
2024,20240811,NYM,SEA,1,12
2024,20240811,BAL,TB,1,2
2024,20240811,ATH,TOR,8,4
2024,20240812,COL,ARI,4,5
2024,20240812,STL,CIN,1,6
2024,20240812,LAD,MIL,5,2
2024,20240812,PIT,SD,1,2
2024,20240812,ATL,SF,1,0
2024,20240812,TOR,LAA,4,2
2024,20240812,TEX,BOS,4,5
2024,20240812,NYY,CWS,2,12
2024,20240812,CHC,CLE,8,9
2024,20240812,KC,MIN,3,8
2024,20240812,HOU,TB,6,1
2024,20240813,COL,ARI,3,4
2024,20240813,STL,CIN,1,4
2024,20240813,LAD,MIL,7,2
2024,20240813,ATH,NYM,9,4
2024,20240813,MIA,PHI,5,0
2024,20240813,PIT,SD,0,3
2024,20240813,ATL,SF,4,3
2024,20240813,TOR,LAA,6,1
2024,20240813,WSH,BAL,9,3
2024,20240813,TEX,BOS,4,9
2024,20240813,NYY,CWS,4,1
2024,20240813,CHC,CLE,1,2
2024,20240813,SEA,DET,1,15
2024,20240813,KC,MIN,3,13
2024,20240813,HOU,TB,3,2
2024,20240814,COL,ARI,4,11
2024,20240814,STL,CIN,2,9
2024,20240814,LAD,MIL,4,5
2024,20240814,ATH,NYM,1,9
2024,20240814,MIA,PHI,5,9
2024,20240814,PIT,SD,2,8
2024,20240814,ATL,SF,13,2
2024,20240814,TOR,LAA,9,2
2024,20240814,WSH,BAL,1,4
2024,20240814,TEX,BOS,9,7
2024,20240814,NYY,CWS,10,2
2024,20240814,CHC,CLE,1,6
2024,20240814,SEA,DET,2,3
2024,20240814,KC,MIN,4,1
2024,20240814,HOU,TB,2,1
2024,20240815,LAD,MIL,4,6
2024,20240815,ATH,NYM,7,6
2024,20240815,WSH,PHI,3,13
2024,20240815,ATL,SF,0,6
2024,20240815,BOS,BAL,1,5
2024,20240815,SEA,DET,1,2
2024,20240815,MIN,TEX,3,2
2024,20240816,TOR,CHC,5,6
2024,20240816,KC,CIN,7,1
2024,20240816,SD,COL,3,7
2024,20240816,CLE,MIL,3,5
2024,20240816,MIA,NYM,3,7
2024,20240816,WSH,PHI,2,3
2024,20240816,SEA,PIT,3,5
2024,20240816,LAD,STL,7,6
2024,20240816,ATL,LAA,2,3
2024,20240816,BOS,BAL,12,10
2024,20240816,NYY,DET,3,0
2024,20240816,CWS,HOU,5,4
2024,20240816,ARI,TB,4,5
2024,20240816,MIN,TEX,4,3
2024,20240817,TOR,CHC,2,3
2024,20240817,KC,CIN,13,1
2024,20240817,SD,COL,8,3
2024,20240817,CLE,MIL,1,2
2024,20240817,MIA,NYM,0,4
2024,20240817,WSH,PHI,1,5
2024,20240817,SEA,PIT,2,7
2024,20240817,LAD,STL,2,5
2024,20240817,ATL,LAA,11,3
2024,20240817,BOS,BAL,5,1
2024,20240817,NYY,DET,0,4
2024,20240817,CWS,HOU,1,6
2024,20240817,SF,ATH,0,2
2024,20240817,ARI,TB,1,6
2024,20240817,MIN,TEX,5,2
2024,20240818,TOR,CHC,1,0
2024,20240818,KC,CIN,8,1
2024,20240818,SD,COL,2,3
2024,20240818,CLE,MIL,0,2
2024,20240818,MIA,NYM,3,2
2024,20240818,WSH,PHI,6,4
2024,20240818,SEA,PIT,10,3
2024,20240818,LAD,STL,2,1
2024,20240818,ATL,LAA,3,1
2024,20240818,BOS,BAL,2,4
2024,20240818,NYY,DET,2,3
2024,20240818,CWS,HOU,0,2
2024,20240818,SF,ATH,4,2
2024,20240818,ARI,TB,7,8
2024,20240818,MIN,TEX,5,6
2024,20240819,SEA,LAD,0,3
2024,20240819,ARI,MIA,9,6
2024,20240819,BAL,NYM,3,4
2024,20240819,MIN,SD,3,5
2024,20240819,CWS,SF,3,5
2024,20240819,BOS,HOU,4,5
2024,20240819,LAA,KC,3,5
2024,20240819,TB,ATH,0,3
2024,20240819,PIT,TEX,3,4
2024,20240819,CIN,TOR,6,3
2024,20240820,PHI,ATL,1,3
2024,20240820,DET,CHC,1,3
2024,20240820,SEA,LAD,3,6
2024,20240820,ARI,MIA,3,1
2024,20240820,BAL,NYM,9,5
2024,20240820,MIN,SD,5,7
2024,20240820,CWS,SF,1,4
2024,20240820,MIL,STL,3,2
2024,20240820,COL,WSH,3,1
2024,20240820,BOS,HOU,6,5
2024,20240820,LAA,KC,9,5
2024,20240820,CLE,NYY,9,5
2024,20240820,TB,ATH,1,0
2024,20240820,PIT,TEX,4,0
2024,20240820,CIN,TOR,3,10
2024,20240821,PHI,ATL,3,2
2024,20240821,DET,CHC,8,2
2024,20240821,SEA,LAD,4,8
2024,20240821,ARI,MIA,10,8
2024,20240821,BAL,NYM,3,4
2024,20240821,MIN,SD,11,4
2024,20240821,CWS,SF,6,2
2024,20240821,MIL,STL,6,10
2024,20240821,COL,WSH,1,6
2024,20240821,BOS,HOU,4,1
2024,20240821,LAA,KC,0,3
2024,20240821,CLE,NYY,1,8
2024,20240821,TB,ATH,4,2
2024,20240821,PIT,TEX,0,1
2024,20240821,CIN,TOR,11,7
2024,20240822,PHI,ATL,2,3
2024,20240822,DET,CHC,2,10
2024,20240822,CIN,PIT,0,7
2024,20240822,NYM,SD,8,3
2024,20240822,MIL,STL,0,3
2024,20240822,COL,WSH,3,8
2024,20240822,HOU,BAL,6,0
2024,20240822,CLE,NYY,0,6
2024,20240822,TB,ATH,1,3
2024,20240822,LAA,TOR,3,5
2024,20240823,WSH,ATL,2,3
2024,20240823,TB,LAD,3,7
2024,20240823,CHC,MIA,6,3
2024,20240823,CIN,PIT,5,6
2024,20240823,NYM,SD,0,7
2024,20240823,HOU,BAL,5,7
2024,20240823,ARI,BOS,12,2
2024,20240823,DET,CWS,5,2
2024,20240823,TEX,CLE,5,3
2024,20240823,PHI,KC,4,7
2024,20240823,STL,MIN,6,1
2024,20240823,COL,NYY,0,3
2024,20240823,MIL,ATH,11,3
2024,20240823,SF,SEA,5,6
2024,20240823,LAA,TOR,4,5
2024,20240824,WSH,ATL,2,4
2024,20240824,TB,LAD,9,8
2024,20240824,CHC,MIA,14,2
2024,20240824,CIN,PIT,10,2
2024,20240824,NYM,SD,7,1
2024,20240824,HOU,BAL,2,3
2024,20240824,ARI,BOS,4,1
2024,20240824,DET,CWS,13,4
2024,20240824,TEX,CLE,5,13
2024,20240824,PHI,KC,11,2
2024,20240824,STL,MIN,0,6
2024,20240824,COL,NYY,9,2
2024,20240824,MIL,ATH,9,5
2024,20240824,SF,SEA,4,3
2024,20240824,LAA,TOR,1,3
2024,20240825,WSH,ATL,5,1
2024,20240825,TB,LAD,1,3
2024,20240825,CHC,MIA,2,7
2024,20240825,CIN,PIT,3,4
2024,20240825,NYM,SD,2,3
2024,20240825,HOU,BAL,6,3
2024,20240825,ARI,BOS,7,5
2024,20240825,DET,CWS,9,4
2024,20240825,TEX,CLE,2,4
2024,20240825,PHI,KC,11,3
2024,20240825,STL,MIN,3,2
2024,20240825,COL,NYY,3,10
2024,20240825,MIL,ATH,3,4
2024,20240825,SF,SEA,3,4
2024,20240825,LAA,TOR,2,8
2024,20240826,MIA,COL,2,3
2024,20240826,HOU,PHI,2,3
2024,20240826,CHC,PIT,18,8
2024,20240826,SD,STL,7,4
2024,20240826,NYY,WSH,5,2
2024,20240826,TOR,BOS,7,3
2024,20240826,DET,CWS,6,3
2024,20240826,KC,CLE,4,3
2024,20240826,KC,CLE,9,4
2024,20240826,ATL,MIN,10,6
2024,20240826,TB,SEA,1,5
2024,20240827,NYM,ARI,8,3
2024,20240827,ATH,CIN,5,4
2024,20240827,MIA,COL,9,8
2024,20240827,BAL,LAD,3,2
2024,20240827,SF,MIL,5,4
2024,20240827,HOU,PHI,0,5
2024,20240827,CHC,PIT,9,5
2024,20240827,SD,STL,7,5
2024,20240827,NYY,WSH,2,4
2024,20240827,TOR,BOS,3,6
2024,20240827,TEX,CWS,3,1
2024,20240827,KC,CLE,6,1
2024,20240827,LAA,DET,2,6
2024,20240827,ATL,MIN,8,6
2024,20240827,TB,SEA,3,2
2024,20240828,NYM,ARI,5,8
2024,20240828,ATH,CIN,9,6
2024,20240828,MIA,COL,2,8
2024,20240828,BAL,LAD,4,6
2024,20240828,SF,MIL,3,5
2024,20240828,HOU,PHI,10,0
2024,20240828,CHC,PIT,14,10
2024,20240828,SD,STL,3,4
2024,20240828,NYY,WSH,2,5
2024,20240828,TOR,BOS,0,3
2024,20240828,TEX,CWS,4,3
2024,20240828,KC,CLE,5,7
2024,20240828,LAA,DET,2,3
2024,20240828,ATL,MIN,5,1
2024,20240828,TB,SEA,2,6
2024,20240829,NYM,ARI,3,2
2024,20240829,ATH,CIN,9,10
2024,20240829,MIA,COL,12,8
2024,20240829,BAL,LAD,3,6
2024,20240829,SF,MIL,0,6
2024,20240829,ATL,PHI,4,5
2024,20240829,SD,STL,1,4
2024,20240829,TOR,BOS,2,0
2024,20240829,TEX,CWS,2,1
2024,20240829,LAA,DET,3,0
2024,20240829,KC,HOU,3,6
2024,20240830,LAD,ARI,10,9
2024,20240830,MIL,CIN,5,4
2024,20240830,MIL,CIN,14,0
2024,20240830,BAL,COL,5,3
2024,20240830,ATL,PHI,7,2
2024,20240830,MIA,SF,1,3
2024,20240830,CHC,WSH,7,6
2024,20240830,SEA,LAA,9,5
2024,20240830,NYM,CWS,5,1
2024,20240830,PIT,CLE,8,10
2024,20240830,BOS,DET,7,5
2024,20240830,KC,HOU,2,3
2024,20240830,TOR,MIN,0,2
2024,20240830,STL,NYY,3,6
2024,20240830,SD,TB,13,5
2024,20240830,ATH,TEX,9,2
2024,20240831,LAD,ARI,8,6
2024,20240831,MIL,CIN,5,4
2024,20240831,BAL,COL,5,7
2024,20240831,ATL,PHI,0,3
2024,20240831,MIA,SF,4,3
2024,20240831,CHC,WSH,5,3
2024,20240831,SEA,LAA,4,5
2024,20240831,NYM,CWS,5,3
2024,20240831,PIT,CLE,3,0
2024,20240831,BOS,DET,1,2
2024,20240831,KC,HOU,2,5
2024,20240831,TOR,MIN,15,0
2024,20240831,STL,NYY,6,5
2024,20240831,SD,TB,4,11
2024,20240831,ATH,TEX,2,3
2024,20240901,LAD,ARI,3,14
2024,20240901,MIL,CIN,3,4
2024,20240901,BAL,COL,6,1
2024,20240901,ATL,PHI,2,3
2024,20240901,MIA,SF,7,5
2024,20240901,CHC,WSH,14,1
2024,20240901,SEA,LAA,2,3
2024,20240901,NYM,CWS,2,0
2024,20240901,PIT,CLE,1,6
2024,20240901,BOS,DET,1,4
2024,20240901,KC,HOU,2,7
2024,20240901,TOR,MIN,3,4
2024,20240901,STL,NYY,14,7
2024,20240901,SD,TB,4,3
2024,20240901,ATH,TEX,4,6
2024,20240902,LAD,ARI,11,6
